timestamp,ride_count,temperature_2m,apparent_temperature,relative_humidity_2m,precipitation,rain,snowfall,weather_code,wind_speed_10m
2024-04-20 14:00:00,14000,18.2,16.1,40.0,0.0,0.0,0.0,0,15.7
2024-04-20 15:00:00,14626,18.9,15.3,36.0,0.0,0.0,0.0,1,22.3
2024-04-20 16:00:00,14032,18.4,13.2,37.0,0.0,0.0,0.0,2,27.5
2024-04-20 17:00:00,13142,17.9,12.1,31.0,0.0,0.0,0.0,1,25.9
2024-04-20 18:00:00,11680,16.8,11.9,38.0,0.0,0.0,0.0,1,21.9
2024-04-20 19:00:00,8979,14.9,9.8,40.0,0.0,0.0,0.0,0,22.1
2024-04-20 20:00:00,5668,12.7,8.2,44.0,0.0,0.0,0.0,0,17.2
2024-04-20 21:00:00,4283,10.9,5.4,46.0,0.0,0.0,0.0,0,23.0
2024-04-20 22:00:00,3439,9.0,2.9,49.0,0.0,0.0,0.0,0,25.5
2024-04-20 23:00:00,2831,7.6,1.9,49.0,0.0,0.0,0.0,0,22.1
2024-04-21 00:00:00,1924,6.3,0.7,48.0,0.0,0.0,0.0,0,20.4
2024-04-21 01:00:00,1426,5.4,0.0,48.0,0.0,0.0,0.0,0,18.2
2024-04-21 02:00:00,937,4.5,-0.2,51.0,0.0,0.0,0.0,0,13.2
2024-04-21 03:00:00,621,3.5,-0.2,58.0,0.0,0.0,0.0,0,7.3
2024-04-21 04:00:00,406,3.1,-0.7,62.0,0.0,0.0,0.0,0,8.5
2024-04-21 05:00:00,362,2.4,-1.0,67.0,0.0,0.0,0.0,3,6.0
2024-04-21 06:00:00,743,2.0,-1.4,72.0,0.0,0.0,0.0,3,6.2
2024-04-21 07:00:00,1554,3.2,-0.5,72.0,0.0,0.0,0.0,3,9.2
2024-04-21 08:00:00,2440,5.1,0.9,60.0,0.0,0.0,0.0,3,11.6
2024-04-21 09:00:00,3961,7.2,3.3,48.0,0.0,0.0,0.0,3,8.9
2024-04-21 10:00:00,5488,8.0,4.2,46.0,0.0,0.0,0.0,3,8.8
2024-04-21 11:00:00,6485,8.7,4.2,42.0,0.0,0.0,0.0,3,13.0
2024-04-21 12:00:00,7297,9.1,4.0,40.0,0.0,0.0,0.0,3,16.6
2024-04-21 13:00:00,7487,9.8,4.4,37.0,0.0,0.0,0.0,3,18.1
2024-04-21 14:00:00,7856,10.6,4.9,37.0,0.0,0.0,0.0,3,20.9
2024-04-21 15:00:00,7574,10.7,5.1,37.0,0.0,0.0,0.0,3,20.5
2024-04-21 16:00:00,7259,10.8,5.1,35.0,0.0,0.0,0.0,3,20.6
2024-04-21 17:00:00,7004,10.9,5.3,36.0,0.0,0.0,0.0,3,20.1
2024-04-21 18:00:00,6487,10.2,5.0,38.0,0.0,0.0,0.0,3,17.7
2024-04-21 19:00:00,5106,9.3,4.7,42.0,0.0,0.0,0.0,3,13.7
2024-04-21 20:00:00,3629,7.9,3.9,48.0,0.0,0.0,0.0,3,10.0
2024-04-21 21:00:00,2704,6.5,3.1,53.0,0.0,0.0,0.0,3,6.6
2024-04-21 22:00:00,1928,5.9,2.2,57.0,0.0,0.0,0.0,1,8.4
2024-04-21 23:00:00,1400,5.0,1.0,60.0,0.0,0.0,0.0,2,10.4
2024-04-22 00:00:00,861,4.8,0.2,58.0,0.0,0.0,0.0,0,13.7
2024-04-22 01:00:00,393,4.0,0.1,61.0,0.0,0.0,0.0,3,9.4
2024-04-22 02:00:00,235,3.3,-0.4,66.0,0.0,0.0,0.0,3,8.6
2024-04-22 03:00:00,157,3.1,-0.8,68.0,0.0,0.0,0.0,1,9.8
2024-04-22 04:00:00,269,2.6,-1.3,69.0,0.0,0.0,0.0,0,9.5
2024-04-22 05:00:00,913,2.2,-1.7,70.0,0.0,0.0,0.0,0,9.3
2024-04-22 06:00:00,2505,1.9,-2.0,71.0,0.0,0.0,0.0,0,9.4
2024-04-22 07:00:00,4864,2.9,-1.0,68.0,0.0,0.0,0.0,0,10.2
2024-04-22 08:00:00,7468,5.4,1.4,61.0,0.0,0.0,0.0,0,11.1
2024-04-22 09:00:00,5675,8.2,3.8,52.0,0.0,0.0,0.0,0,13.9
2024-04-22 10:00:00,4282,9.6,5.0,43.0,0.0,0.0,0.0,0,15.9
2024-04-22 11:00:00,4483,10.7,7.0,38.0,0.0,0.0,0.0,0,15.3
2024-04-22 12:00:00,5177,11.5,8.7,38.0,0.0,0.0,0.0,0,14.3
2024-04-22 13:00:00,5601,12.5,10.4,37.0,0.0,0.0,0.0,0,11.7
2024-04-22 14:00:00,6240,13.3,11.5,36.0,0.0,0.0,0.0,0,10.5
2024-04-22 15:00:00,7393,13.8,11.4,34.0,0.0,0.0,0.0,0,10.0
2024-04-22 16:00:00,8773,13.9,10.4,33.0,0.0,0.0,0.0,0,11.6
2024-04-22 17:00:00,12175,13.9,9.8,32.0,0.0,0.0,0.0,1,10.7
2024-04-22 18:00:00,11559,13.6,9.7,33.0,0.0,0.0,0.0,0,9.3
2024-04-22 19:00:00,7859,11.5,9.3,64.0,0.0,0.0,0.0,0,6.4
2024-04-22 20:00:00,4863,10.8,7.3,40.0,0.0,0.0,0.0,0,6.8
2024-04-22 21:00:00,3474,7.7,3.3,66.0,0.0,0.0,0.0,0,17.4
2024-04-22 22:00:00,2930,6.7,2.9,67.0,0.0,0.0,0.0,0,12.4
2024-04-22 23:00:00,1715,5.8,2.5,69.0,0.0,0.0,0.0,0,8.8
2024-04-23 00:00:00,870,4.1,0.8,78.0,0.0,0.0,0.0,0,8.4
2024-04-23 01:00:00,477,5.5,2.5,67.0,0.0,0.0,0.0,0,6.0
2024-04-23 02:00:00,241,3.7,0.6,76.0,0.0,0.0,0.0,0,6.9
2024-04-23 03:00:00,199,3.0,-0.4,80.0,0.0,0.0,0.0,0,8.2
2024-04-23 04:00:00,286,2.1,-1.4,84.0,0.0,0.0,0.0,0,9.1
2024-04-23 05:00:00,952,1.9,-1.5,85.0,0.0,0.0,0.0,0,8.4
2024-04-23 06:00:00,2873,1.4,-2.2,87.0,0.0,0.0,0.0,0,9.4
2024-04-23 07:00:00,5426,4.0,1.2,79.0,0.0,0.0,0.0,0,5.0
2024-04-23 08:00:00,8859,6.7,4.1,69.0,0.0,0.0,0.0,0,4.7
2024-04-23 09:00:00,7000,9.6,7.2,59.0,0.0,0.0,0.0,0,4.1
2024-04-23 10:00:00,4885,12.3,9.8,53.0,0.0,0.0,0.0,0,7.9
2024-04-23 11:00:00,4933,13.7,10.9,45.0,0.0,0.0,0.0,0,14.1
2024-04-23 12:00:00,5593,14.1,11.3,44.0,0.0,0.0,0.0,0,17.3
2024-04-23 13:00:00,6030,14.2,11.0,41.0,0.0,0.0,0.0,0,21.2
2024-04-23 14:00:00,6442,13.9,9.8,38.0,0.0,0.0,0.0,0,25.1
2024-04-23 15:00:00,7121,14.0,9.2,36.0,0.0,0.0,0.0,0,26.2
2024-04-23 16:00:00,8454,13.6,8.2,35.0,0.0,0.0,0.0,0,26.5
2024-04-23 17:00:00,12005,12.6,6.5,39.0,0.0,0.0,0.0,1,26.0
2024-04-23 18:00:00,11080,10.5,4.6,51.0,0.0,0.0,0.0,3,26.4
2024-04-23 19:00:00,7602,9.1,4.2,63.0,0.0,0.0,0.0,1,21.3
2024-04-23 20:00:00,4828,8.1,2.8,60.0,0.0,0.0,0.0,3,22.4
2024-04-23 21:00:00,3781,8.1,3.3,60.0,0.0,0.0,0.0,3,19.1
2024-04-23 22:00:00,2955,7.8,3.4,59.0,0.0,0.0,0.0,3,15.8
2024-04-23 23:00:00,1824,8.4,4.2,53.0,0.0,0.0,0.0,3,13.9
2024-04-24 00:00:00,1019,8.2,4.2,54.0,0.0,0.0,0.0,3,12.0
2024-04-24 01:00:00,491,8.1,4.2,54.0,0.0,0.0,0.0,3,11.5
2024-04-24 02:00:00,304,7.9,4.3,58.0,0.0,0.0,0.0,3,10.2
2024-04-24 03:00:00,206,7.8,4.2,61.0,0.0,0.0,0.0,3,10.7
2024-04-24 04:00:00,259,7.9,4.5,61.0,0.0,0.0,0.0,3,9.7
2024-04-24 05:00:00,954,7.9,4.7,61.0,0.0,0.0,0.0,3,8.6
2024-04-24 06:00:00,2846,7.8,4.6,63.0,0.0,0.0,0.0,3,9.1
2024-04-24 07:00:00,4284,8.6,5.0,63.0,0.0,0.0,0.0,3,12.1
2024-04-24 08:00:00,7960,9.2,6.2,66.0,0.0,0.0,0.0,3,9.7
2024-04-24 09:00:00,6862,10.3,7.5,64.0,0.0,0.0,0.0,3,9.0
2024-04-24 10:00:00,4921,12.7,10.1,60.0,0.0,0.0,0.0,1,9.8
2024-04-24 11:00:00,4952,15.9,14.2,55.0,0.0,0.0,0.0,0,11.2
2024-04-24 12:00:00,5783,18.1,16.7,45.0,0.0,0.0,0.0,0,13.4
2024-04-24 13:00:00,6256,19.2,17.3,41.0,0.0,0.0,0.0,1,17.3
2024-04-24 14:00:00,6019,19.7,17.3,38.0,0.0,0.0,0.0,2,19.1
2024-04-24 15:00:00,6876,16.7,12.6,52.0,1.4,1.4,0.0,61,29.3
2024-04-24 16:00:00,8762,16.9,12.4,45.0,0.1,0.1,0.0,51,21.9
2024-04-24 17:00:00,13226,17.3,13.7,46.0,0.0,0.0,0.0,0,17.4
2024-04-24 18:00:00,13216,15.9,11.1,49.0,0.0,0.0,0.0,1,24.9
2024-04-24 19:00:00,9569,14.4,11.4,57.0,0.0,0.0,0.0,0,14.3
2024-04-24 20:00:00,6098,12.5,9.9,66.0,0.0,0.0,0.0,0,11.4
2024-04-24 21:00:00,4678,12.5,8.9,53.0,0.0,0.0,0.0,0,14.3
2024-04-24 22:00:00,3569,11.4,7.1,55.0,0.0,0.0,0.0,0,17.8
2024-04-24 23:00:00,2197,10.3,6.1,57.0,0.0,0.0,0.0,3,16.7
2024-04-25 00:00:00,1162,9.0,4.5,63.0,0.0,0.0,0.0,0,18.5
2024-04-25 01:00:00,554,6.9,1.6,62.0,0.0,0.0,0.0,0,21.4
2024-04-25 02:00:00,337,5.7,0.6,63.0,0.0,0.0,0.0,1,19.7
2024-04-25 03:00:00,190,5.0,-0.5,59.0,0.0,0.0,0.0,1,21.1
2024-04-25 04:00:00,277,4.0,-1.2,56.0,0.0,0.0,0.0,0,17.1
2024-04-25 05:00:00,909,3.1,-1.9,54.0,0.0,0.0,0.0,0,14.5
2024-04-25 06:00:00,2793,2.3,-2.7,55.0,0.0,0.0,0.0,0,14.5
2024-04-25 07:00:00,5312,2.4,-2.6,56.0,0.0,0.0,0.0,1,14.9
2024-04-25 08:00:00,8395,3.3,-1.9,50.0,0.0,0.0,0.0,1,16.1
2024-04-25 09:00:00,6609,5.9,0.8,43.0,0.0,0.0,0.0,1,15.1
2024-04-25 10:00:00,4856,7.3,2.8,41.0,0.0,0.0,0.0,2,11.8
2024-04-25 11:00:00,4789,8.5,5.1,39.0,0.0,0.0,0.0,2,8.0
2024-04-25 12:00:00,5276,9.5,6.7,38.0,0.0,0.0,0.0,1,6.6
2024-04-25 13:00:00,5976,10.5,8.5,37.0,0.0,0.0,0.0,1,6.5
2024-04-25 14:00:00,6358,11.4,9.4,35.0,0.0,0.0,0.0,1,6.2
2024-04-25 15:00:00,7326,12.0,9.6,33.0,0.0,0.0,0.0,1,7.4
2024-04-25 16:00:00,8554,11.3,8.1,40.0,0.0,0.0,0.0,0,12.4
2024-04-25 17:00:00,11892,10.2,5.9,48.0,0.0,0.0,0.0,2,15.0
2024-04-25 18:00:00,11467,9.4,5.0,49.0,0.0,0.0,0.0,1,14.9
2024-04-25 19:00:00,7953,7.8,3.3,54.0,0.0,0.0,0.0,1,15.5
2024-04-25 20:00:00,5139,5.9,1.7,60.0,0.0,0.0,0.0,2,13.0
2024-04-25 21:00:00,3816,5.4,1.9,69.0,0.0,0.0,0.0,3,9.4
2024-04-25 22:00:00,3311,4.3,1.5,80.0,0.0,0.0,0.0,0,5.7
2024-04-25 23:00:00,2209,4.5,1.6,79.0,0.0,0.0,0.0,0,6.5
2024-04-26 00:00:00,1274,5.2,2.9,76.0,0.0,0.0,0.0,0,2.9
2024-04-26 01:00:00,665,4.9,2.6,78.0,0.0,0.0,0.0,0,2.7
2024-04-26 02:00:00,456,3.5,0.8,84.0,0.0,0.0,0.0,0,4.8
2024-04-26 03:00:00,259,1.6,-1.6,91.0,0.0,0.0,0.0,0,7.9
2024-04-26 04:00:00,329,1.3,-1.9,92.0,0.0,0.0,0.0,0,7.7
2024-04-26 05:00:00,833,1.2,-1.7,94.0,0.0,0.0,0.0,0,5.8
2024-04-26 06:00:00,2390,1.4,-1.6,94.0,0.0,0.0,0.0,0,6.4
2024-04-26 07:00:00,4562,2.8,-0.1,87.0,0.0,0.0,0.0,0,6.2
2024-04-26 08:00:00,6871,5.1,2.7,80.0,0.0,0.0,0.0,0,4.1
2024-04-26 09:00:00,6182,7.8,5.1,60.0,0.0,0.0,0.0,0,4.8
2024-04-26 10:00:00,5337,9.8,7.4,53.0,0.0,0.0,0.0,0,4.5
2024-04-26 11:00:00,5720,11.5,10.1,48.0,0.0,0.0,0.0,0,4.7
2024-04-26 12:00:00,6627,12.8,12.1,46.0,0.0,0.0,0.0,0,5.5
2024-04-26 13:00:00,6962,14.1,13.7,43.0,0.0,0.0,0.0,2,5.4
2024-04-26 14:00:00,8029,14.2,12.0,41.0,0.0,0.0,0.0,3,9.4
2024-04-26 15:00:00,8739,12.3,7.7,47.0,0.0,0.0,0.0,3,18.4
2024-04-26 16:00:00,10051,12.6,8.1,42.0,0.0,0.0,0.0,2,16.7
2024-04-26 17:00:00,11425,12.4,7.6,40.0,0.0,0.0,0.0,1,17.5
2024-04-26 18:00:00,10850,10.6,5.6,46.0,0.0,0.0,0.0,0,18.7
2024-04-26 19:00:00,7792,8.9,4.7,52.0,0.0,0.0,0.0,0,14.0
2024-04-26 20:00:00,5031,7.1,3.7,63.0,0.0,0.0,0.0,0,9.5
2024-04-26 21:00:00,3827,6.6,2.9,70.0,0.0,0.0,0.0,0,12.0
2024-04-26 22:00:00,3273,6.1,2.5,72.0,0.0,0.0,0.0,0,11.7
2024-04-26 23:00:00,2725,5.4,1.6,71.0,0.0,0.0,0.0,0,12.2
2024-04-27 00:00:00,2093,4.8,1.3,67.0,0.0,0.0,0.0,0,8.4
2024-04-27 01:00:00,1301,4.0,0.8,73.0,0.0,0.0,0.0,2,7.0
2024-04-27 02:00:00,854,3.3,0.4,81.0,0.0,0.0,0.0,3,6.1
2024-04-27 03:00:00,621,2.5,-0.6,88.0,0.0,0.0,0.0,3,7.1
2024-04-27 04:00:00,449,1.9,-1.4,90.0,0.0,0.0,0.0,2,8.7
2024-04-27 05:00:00,341,3.9,1.1,83.0,0.0,0.0,0.0,3,6.0
2024-04-27 06:00:00,910,3.9,1.2,84.0,0.0,0.0,0.0,1,5.2
2024-04-27 07:00:00,1717,4.2,1.9,82.0,0.0,0.0,0.0,3,2.5
2024-04-27 08:00:00,3152,6.4,4.1,74.0,0.0,0.0,0.0,3,3.6
2024-04-27 09:00:00,4859,9.0,6.1,58.0,0.0,0.0,0.0,3,6.5
2024-04-27 10:00:00,6728,10.7,7.4,54.0,0.0,0.0,0.0,3,9.7
2024-04-27 11:00:00,8147,12.5,9.5,49.0,0.0,0.0,0.0,3,14.1
2024-04-27 12:00:00,9314,13.4,10.1,42.0,0.0,0.0,0.0,3,17.9
2024-04-27 13:00:00,9580,13.4,9.2,38.0,0.0,0.0,0.0,3,20.1
2024-04-27 14:00:00,9440,13.8,9.1,35.0,0.0,0.0,0.0,3,24.3
2024-04-27 15:00:00,9385,13.2,7.7,38.0,0.0,0.0,0.0,3,26.3
2024-04-27 16:00:00,8001,12.3,6.3,40.0,0.0,0.0,0.0,3,25.8
2024-04-27 17:00:00,5584,11.4,5.7,43.0,0.0,0.0,0.0,3,23.9
2024-04-27 18:00:00,5903,10.5,5.3,48.0,0.0,0.0,0.0,3,21.1
2024-04-27 19:00:00,5470,9.5,5.1,59.0,0.0,0.0,0.0,3,17.1
2024-04-27 20:00:00,3868,9.0,5.1,63.0,0.0,0.0,0.0,3,14.9
2024-04-27 21:00:00,2400,9.1,5.2,56.0,0.0,0.0,0.0,3,13.3
2024-04-27 22:00:00,2814,8.4,5.0,66.0,0.3,0.3,0.0,51,11.9
2024-04-27 23:00:00,2605,8.0,4.7,72.0,0.0,0.0,0.0,3,12.0
2024-04-28 00:00:00,1840,8.0,4.9,75.0,0.0,0.0,0.0,3,10.9
2024-04-28 01:00:00,1106,8.3,5.4,76.0,0.0,0.0,0.0,3,10.3
2024-04-28 02:00:00,816,8.4,5.7,78.0,0.0,0.0,0.0,3,9.5
2024-04-28 03:00:00,667,8.5,6.5,78.0,0.0,0.0,0.0,3,5.6
2024-04-28 04:00:00,422,8.7,6.3,78.0,0.0,0.0,0.0,3,8.0
2024-04-28 05:00:00,570,8.7,6.7,80.0,0.0,0.0,0.0,3,6.1
2024-04-28 06:00:00,1249,8.6,6.9,83.0,0.0,0.0,0.0,3,4.7
2024-04-28 07:00:00,2181,9.2,7.5,84.0,0.0,0.0,0.0,2,5.8
2024-04-28 08:00:00,3427,10.8,9.1,77.0,0.0,0.0,0.0,3,5.7
2024-04-28 09:00:00,4957,12.4,11.1,76.0,0.0,0.0,0.0,3,5.7
2024-04-28 10:00:00,6574,14.4,13.2,71.0,0.0,0.0,0.0,3,7.4
2024-04-28 11:00:00,8539,16.3,16.5,68.0,0.0,0.0,0.0,3,6.6
2024-04-28 12:00:00,9960,18.2,19.2,65.0,0.0,0.0,0.0,3,7.2
2024-04-28 13:00:00,11009,20.1,21.5,62.0,0.0,0.0,0.0,3,8.9
2024-04-28 14:00:00,11287,21.8,23.0,59.0,0.0,0.0,0.0,3,11.3
2024-04-28 15:00:00,11817,22.1,22.5,59.0,0.0,0.0,0.0,3,14.4
2024-04-28 16:00:00,11977,21.1,20.4,61.0,0.0,0.0,0.0,3,16.7
2024-04-28 17:00:00,11107,19.7,18.7,67.0,0.0,0.0,0.0,3,14.7
2024-04-28 18:00:00,10071,18.6,18.2,73.0,0.0,0.0,0.0,3,10.5
2024-04-28 19:00:00,8117,17.8,18.7,76.0,0.0,0.0,0.0,3,1.9
2024-04-28 20:00:00,5545,17.3,18.0,81.0,0.4,0.4,0.0,51,4.7
2024-04-28 21:00:00,3266,16.8,17.5,90.0,0.1,0.1,0.0,51,6.9
2024-04-28 22:00:00,2636,17.7,18.7,86.0,0.0,0.0,0.0,3,4.9
2024-04-28 23:00:00,1863,16.9,17.9,92.0,0.0,0.0,0.0,2,6.0
2024-04-29 00:00:00,994,16.7,17.1,92.0,0.0,0.0,0.0,3,9.3
2024-04-29 01:00:00,598,16.2,16.3,93.0,0.0,0.0,0.0,3,10.7
2024-04-29 02:00:00,312,15.5,15.7,94.0,0.0,0.0,0.0,3,9.1
2024-04-29 03:00:00,212,15.2,15.1,93.0,0.0,0.0,0.0,3,9.7
2024-04-29 04:00:00,316,15.1,14.9,93.0,0.0,0.0,0.0,3,9.7
2024-04-29 05:00:00,1012,14.8,14.8,93.0,0.0,0.0,0.0,2,8.5
2024-04-29 06:00:00,2869,14.3,14.3,93.0,0.0,0.0,0.0,3,6.6
2024-04-29 07:00:00,5946,15.3,15.5,92.0,0.0,0.0,0.0,0,7.6
2024-04-29 08:00:00,8918,17.5,18.6,88.0,0.0,0.0,0.0,1,5.4
2024-04-29 09:00:00,6891,20.2,21.9,80.0,0.0,0.0,0.0,2,4.0
2024-04-29 10:00:00,5184,22.3,24.3,73.0,0.0,0.0,0.0,2,5.4
2024-04-29 11:00:00,5755,24.1,27.5,67.0,0.0,0.0,0.0,2,3.3
2024-04-29 12:00:00,6571,25.5,29.9,63.0,0.1,0.1,0.0,51,2.0
2024-04-29 13:00:00,7010,26.4,30.3,61.0,0.0,0.0,0.0,1,4.1
2024-04-29 14:00:00,7589,27.4,31.0,56.0,0.1,0.1,0.0,51,5.9
2024-04-29 15:00:00,8620,25.4,27.2,62.0,1.2,1.2,0.0,55,10.2
2024-04-29 16:00:00,10165,25.4,26.6,64.0,0.2,0.2,0.0,51,11.5
2024-04-29 17:00:00,11408,23.6,23.8,64.0,0.1,0.1,0.0,51,13.9
2024-04-29 18:00:00,12958,21.1,22.5,77.0,5.9,5.9,0.0,63,7.7
2024-04-29 19:00:00,8981,20.2,21.6,82.0,0.0,0.0,0.0,1,7.7
2024-04-29 20:00:00,6666,17.7,18.0,87.0,0.0,0.0,0.0,1,10.7
2024-04-29 21:00:00,4747,14.5,13.3,88.0,0.0,0.0,0.0,1,13.2
2024-04-29 22:00:00,3425,13.8,12.5,92.0,0.0,0.0,0.0,1,14.1
2024-04-29 23:00:00,2051,13.0,11.6,94.0,0.0,0.0,0.0,3,14.1
2024-04-30 00:00:00,1162,12.6,11.5,96.0,0.0,0.0,0.0,3,12.1
2024-04-30 01:00:00,591,12.0,10.9,97.0,0.0,0.0,0.0,3,10.7
2024-04-30 02:00:00,337,11.6,10.5,98.0,0.0,0.0,0.0,3,10.5
2024-04-30 03:00:00,235,11.4,10.3,99.0,0.0,0.0,0.0,3,10.1
2024-04-30 04:00:00,338,11.3,10.0,99.0,0.0,0.0,0.0,3,10.8
2024-04-30 05:00:00,1069,11.1,9.8,99.0,0.0,0.0,0.0,3,11.1
2024-04-30 06:00:00,3276,10.9,9.2,98.0,0.0,0.0,0.0,3,13.0
2024-04-30 07:00:00,6216,11.1,9.3,95.0,0.0,0.0,0.0,3,12.9
2024-04-30 08:00:00,9811,11.7,9.8,90.0,0.0,0.0,0.0,3,13.4
2024-04-30 09:00:00,7137,12.7,10.6,85.0,0.0,0.0,0.0,3,14.8
2024-04-30 10:00:00,4763,14.1,12.7,81.0,0.0,0.0,0.0,3,11.5
2024-04-30 11:00:00,4874,15.9,15.1,77.0,0.0,0.0,0.0,3,9.3
2024-04-30 12:00:00,5294,17.7,17.2,73.0,0.0,0.0,0.0,3,9.3
2024-04-30 13:00:00,5791,20.1,20.3,65.0,0.0,0.0,0.0,3,10.1
2024-04-30 14:00:00,6426,21.2,21.5,61.0,0.0,0.0,0.0,3,13.9
2024-04-30 15:00:00,7436,21.1,21.3,61.0,0.0,0.0,0.0,3,13.1
2024-04-30 16:00:00,9055,19.3,17.5,61.0,0.0,0.0,0.0,3,15.6
2024-04-30 17:00:00,13766,19.4,18.1,61.0,0.0,0.0,0.0,3,12.8
2024-04-30 18:00:00,13271,18.2,16.4,64.0,0.0,0.0,0.0,3,14.7
2024-04-30 19:00:00,8872,15.7,13.5,71.0,0.0,0.0,0.0,3,15.8
2024-04-30 20:00:00,5539,13.0,10.9,79.0,0.0,0.0,0.0,3,13.4
2024-04-30 21:00:00,4113,10.1,7.6,87.0,0.0,0.0,0.0,3,13.6
2024-04-30 22:00:00,2589,10.1,8.0,89.0,1.7,1.7,0.0,61,10.9
2024-04-30 23:00:00,1270,10.2,8.1,91.0,1.0,1.0,0.0,55,12.0
2024-05-01 00:00:00,871,9.8,8.5,94.0,0.0,0.0,0.0,3,7.1
2024-05-01 01:00:00,415,9.7,8.2,94.0,0.0,0.0,0.0,3,8.2
2024-05-01 02:00:00,250,9.7,8.5,96.0,0.4,0.4,0.0,51,6.7
2024-05-01 03:00:00,178,9.9,9.0,95.0,0.6,0.6,0.0,53,4.6
2024-05-01 04:00:00,258,10.0,9.2,94.0,0.0,0.0,0.0,3,3.6
2024-05-01 05:00:00,1043,9.7,9.0,96.0,0.0,0.0,0.0,3,2.5
2024-05-01 06:00:00,3374,9.5,8.8,96.0,0.0,0.0,0.0,2,2.5
2024-05-01 07:00:00,7450,10.2,9.4,95.0,0.0,0.0,0.0,3,4.0
2024-05-01 08:00:00,11416,11.6,11.3,94.0,0.0,0.0,0.0,3,2.9
2024-05-01 09:00:00,8078,15.0,15.2,83.0,0.0,0.0,0.0,1,3.3
2024-05-01 10:00:00,5589,17.4,18.3,78.0,0.0,0.0,0.0,0,2.0
2024-05-01 11:00:00,5844,19.8,21.4,67.0,0.0,0.0,0.0,1,4.1
2024-05-01 12:00:00,6513,22.1,22.5,52.0,0.0,0.0,0.0,1,10.0
2024-05-01 13:00:00,7034,23.5,22.9,44.0,0.0,0.0,0.0,1,14.1
2024-05-01 14:00:00,8107,23.6,22.2,41.0,0.0,0.0,0.0,2,11.0
2024-05-01 15:00:00,9204,23.9,22.7,41.0,0.0,0.0,0.0,2,7.9
2024-05-01 16:00:00,10759,23.1,21.8,49.0,0.0,0.0,0.0,3,13.4
2024-05-01 17:00:00,15213,18.2,15.9,67.0,0.0,0.0,0.0,3,19.9
2024-05-01 18:00:00,14660,16.6,15.1,72.0,0.0,0.0,0.0,0,13.7
2024-05-01 19:00:00,10020,14.9,12.4,75.0,0.0,0.0,0.0,0,18.2
2024-05-01 20:00:00,6508,12.0,9.6,86.0,0.0,0.0,0.0,0,15.9
2024-05-01 21:00:00,4546,10.2,8.1,90.0,0.0,0.0,0.0,0,12.5
2024-05-01 22:00:00,3639,9.9,7.7,92.0,0.0,0.0,0.0,1,12.2
2024-05-01 23:00:00,2122,9.6,7.9,93.0,0.0,0.0,0.0,2,8.9
2024-05-02 00:00:00,1166,9.5,7.9,93.0,0.0,0.0,0.0,3,8.2
2024-05-02 01:00:00,612,9.5,7.7,93.0,0.0,0.0,0.0,3,9.4
2024-05-02 02:00:00,367,9.9,8.1,92.0,0.0,0.0,0.0,3,9.3
2024-05-02 03:00:00,245,9.5,8.2,95.0,0.0,0.0,0.0,3,6.3
2024-05-02 04:00:00,325,9.7,8.4,95.0,0.0,0.0,0.0,3,7.2
2024-05-02 05:00:00,1031,10.1,8.7,95.0,0.0,0.0,0.0,3,8.3
2024-05-02 06:00:00,3224,10.4,9.0,95.0,0.0,0.0,0.0,3,9.5
2024-05-02 07:00:00,7115,10.9,9.8,95.0,0.0,0.0,0.0,3,7.6
2024-05-02 08:00:00,10959,12.2,11.1,91.0,0.0,0.0,0.0,3,9.5
2024-05-02 09:00:00,8004,13.5,12.3,85.0,0.0,0.0,0.0,3,10.7
2024-05-02 10:00:00,5498,16.4,15.5,77.0,0.0,0.0,0.0,2,11.5
2024-05-02 11:00:00,5562,19.1,18.9,71.0,0.0,0.0,0.0,2,11.0
2024-05-02 12:00:00,6695,22.1,23.6,63.0,0.0,0.0,0.0,0,12.1
2024-05-02 13:00:00,7037,24.4,26.5,58.0,0.0,0.0,0.0,0,11.6
2024-05-02 14:00:00,8615,26.5,28.0,43.0,0.1,0.1,0.0,51,9.4
2024-05-02 15:00:00,10176,26.4,27.3,43.0,0.3,0.3,0.0,51,5.5
2024-05-02 16:00:00,11667,26.4,27.8,43.0,0.0,0.0,0.0,0,3.0
2024-05-02 17:00:00,16471,27.0,24.2,29.0,0.0,0.0,0.0,0,15.3
2024-05-02 18:00:00,15721,26.4,23.2,31.0,0.0,0.0,0.0,0,18.7
2024-05-02 19:00:00,11886,23.4,21.0,43.0,0.0,0.0,0.0,0,16.6
2024-05-02 20:00:00,8377,20.7,17.0,44.0,0.0,0.0,0.0,0,21.0
2024-05-02 21:00:00,5856,20.9,16.2,33.0,0.0,0.0,0.0,0,22.2
2024-05-02 22:00:00,4422,18.6,14.2,42.0,0.0,0.0,0.0,0,22.4
2024-05-02 23:00:00,3389,16.8,12.9,46.0,0.0,0.0,0.0,0,18.4
2024-05-03 00:00:00,2277,15.6,12.0,51.0,0.0,0.0,0.0,0,16.5
2024-05-03 01:00:00,1088,14.5,11.4,58.0,0.0,0.0,0.0,0,14.9
2024-05-03 02:00:00,629,13.2,10.7,67.0,0.0,0.0,0.0,1,12.0
2024-05-03 03:00:00,409,11.9,10.0,83.0,0.0,0.0,0.0,3,11.8
2024-05-03 04:00:00,405,11.0,9.4,93.0,0.0,0.0,0.0,3,11.3
